transaction_id,customer_id,product_id,store_id,date,quantity,unit_price,total_amount
782350,367,16,5,2024-04-13,1,256.52,256.52
845237,264,112,6,2023-02-23,2,95.5,191.0
729316,20,73,7,2023-11-30,2,70.04,140.08
690673,250,14,5,2023-07-08,2,90.1,180.2
607643,298,2,8,2023-04-08,1,200.5,200.5
424639,342,105,2,2024-10-30,3,195.61,586.83
207259,172,65,2,2024-12-09,4,249.09,996.36
111126,72,89,6,2024-04-16,1,256.52,256.52
589556,488,147,1,2023-11-26,2,91.89,183.78
571911,313,25,9,2023-01-01,1,159.19,159.19
115712,84,54,3,2023-07-22,3,91.87,275.61
766323,499,22,5,2023-04-17,2,13.19,26.38
360003,220,67,2,2024-06-25,2,95.5,191.0
403108,40,64,5,2024-11-10,2,101.3,202.6
401073,429,184,5,2023-11-22,2,29.81,59.62
928297,402,83,5,2024-07-09,2,77.56,155.12
647141,401,9,8,2024-04-13,3,9.82,29.46
742175,6,116,4,2024-03-09,2,212.08,424.16
724737,380,33,2,2023-06-02,1,69.76,69.76
117921,440,142,10,2024-02-10,2,78.37,156.74
877331,392,11,10,2023-08-19,3,259.03,777.09
741527,404,84,1,2023-08-19,1,15.01,15.01
352046,114,35,1,2023-01-13,3,249.09,747.27
201297,460,104,6,2023-06-20,1,75.95,75.95
378756,283,183,6,2023-02-02,2,195.61,391.22
861673,449,52,3,2024-06-06,2,70.04,140.08
841739,174,19,3,2023-03-06,1,189.07,189.07
841505,28,35,7,2024-10-07,2,135.05,270.1
774889,283,35,8,2024-11-05,2,170.98,341.96
118348,304,150,5,2023-12-15,4,169.73,678.92
551400,435,127,4,2024-07-20,3,126.25,378.75
608795,143,198,9,2024-01-21,2,54.44,108.88
601278,421,169,9,2023-06-03,2,189.05,378.1
570978,351,76,4,2024-06-16,2,176.6,353.2
603033,45,179,7,2024-03-14,3,107.1,321.3
911683,141,94,8,2023-09-08,3,107.43,322.29
802366,485,58,7,2024-11-28,3,145.23,435.69
452407,9,39,8,2023-07-03,2,37.61,75.22
602440,426,109,3,2023-02-16,1,64.32,64.32
604757,283,24,9,2023-05-31,2,33.78,67.56
933693,450,162,9,2023-07-12,2,70.04,140.08
808485,89,67,7,2024-11-15,3,88.39,265.17
332980,397,83,4,2024-11-04,3,9.82,29.46
342194,156,29,7,2023-04-04,2,199.92,399.84
437070,338,145,5,2023-08-20,1,70.04,70.04
938087,193,115,7,2023-06-17,3,13.19,39.57
608603,66,50,3,2023-10-07,2,55.17,110.34
502464,221,19,5,2023-05-19,1,64.32,64.32
407381,292,70,4,2024-03-14,2,17.74,35.48
165015,317,92,8,2023-12-25,1,35.05,35.05
552857,328,83,7,2024-07-02,2,45.82,91.64
766731,388,154,1,2023-10-30,1,7.1,7.1
809269,367,33,8,2023-06-16,2,187.96,375.92
916948,211,120,9,2023-06-21,3,75.71,227.13
127632,342,49,6,2023-01-07,1,45.79,45.79
117458,381,90,4,2024-09-28,1,18.73,18.73
407118,62,105,1,2023-03-29,3,133.46,400.38
994780,325,39,2,2024-01-11,2,15.02,30.04
968092,254,165,5,2023-03-08,2,33.78,67.56
465436,387,15,9,2023-08-04,3,69.68,209.04
524721,330,196,1,2023-10-07,2,60.33,120.66
628130,466,144,10,2024-01-02,3,33.69,101.07
883348,110,72,7,2024-12-01,1,97.6,97.6
636398,90,155,5,2023-09-06,3,156.11,468.33
504828,143,47,3,2024-01-27,3,126.25,378.75
175504,59,138,8,2024-04-25,2,44.75,89.5
131297,197,128,1,2024-03-25,1,185.28,185.28
153735,467,115,2,2024-04-01,2,10.82,21.64
285862,427,126,1,2024-08-26,1,266.97,266.97
714809,216,128,9,2023-07-27,3,15.01,45.03
555608,124,192,9,2023-05-17,2,126.26,252.52
518091,121,188,1,2024-04-30,2,245.82,491.64
884369,420,5,10,2024-12-20,2,37.91,75.82
419755,201,83,3,2024-09-21,1,139.66,139.66
255054,437,93,7,2023-01-17,1,45.79,45.79
559033,224,150,6,2023-07-12,1,11.49,11.49
592350,5,126,6,2023-01-25,3,176.6,529.8
682286,29,172,10,2023-03-27,3,245.82,737.46
277931,340,142,10,2024-11-06,5,143.01,715.05
488114,235,170,9,2023-07-02,1,96.4,96.4
511900,99,143,2,2023-08-31,2,145.23,290.46
609432,115,194,4,2024-01-06,2,143.48,286.96
571412,383,146,10,2023-12-26,2,69.76,139.52
180158,306,81,2,2023-11-13,3,88.44,265.32
561396,63,45,8,2024-03-08,3,194.96,584.88
323780,368,176,8,2023-06-09,1,100.65,100.65
542417,262,197,10,2024-08-31,1,17.87,17.87
437527,119,194,4,2023-09-29,2,110.05,220.1
330365,66,146,4,2024-05-04,2,65.27,130.54
736149,84,165,6,2023-11-28,2,56.59,113.18
528248,477,194,7,2023-05-13,3,249.09,747.27
405794,374,108,8,2024-10-22,2,280.54,561.08
150565,116,22,5,2024-07-12,3,112.15,336.45
552061,413,157,6,2024-04-13,3,91.89,275.67
552015,396,188,7,2023-03-21,2,78.37,156.74
299806,337,4,5,2024-01-28,1,126.25,126.25
437551,174,122,4,2023-09-23,2,88.69,177.38
258212,286,95,2,2023-12-19,3,156.53,469.59
685298,398,146,9,2023-12-11,3,7.86,23.58
753255,362,8,4,2024-06-01,1,183.17,183.17
402089,336,189,5,2024-10-16,1,37.83,37.83
544968,109,77,2,2024-11-02,3,88.29,264.87
847725,249,156,8,2023-07-28,3,143.01,429.03
392310,390,116,4,2023-09-07,3,64.32,192.96
116566,399,112,3,2023-01-29,2,189.05,378.1
401669,343,31,6,2024-05-27,3,212.08,636.24
957431,273,14,9,2024-01-08,1,7.1,7.1
258155,91,44,3,2024-11-09,4,13.26,53.04
990010,232,5,7,2024-06-25,3,135.3,405.9
961853,310,48,2,2023-03-19,3,193.21,579.63
839774,250,149,3,2023-09-23,3,86.57,259.71
543513,290,77,5,2023-05-06,1,146.54,146.54
518001,213,101,2,2023-06-16,1,130.51,130.51
193339,433,80,5,2024-02-06,1,73.61,73.61
533191,472,178,1,2023-05-01,1,249.09,249.09
770435,367,184,1,2024-10-30,3,13.21,39.63
442932,494,35,3,2023-04-08,3,19.1,57.3
537684,286,189,9,2024-03-04,3,21.06,63.18
196701,77,27,10,2024-10-23,2,7.86,15.72
328942,239,124,2,2024-01-09,3,145.23,435.69
792249,101,151,5,2023-11-16,1,11.49,11.49
684204,471,192,6,2024-06-06,2,75.95,151.9
900985,116,65,3,2024-10-11,3,20.24,60.72
747534,93,55,7,2023-06-16,2,159.53,319.06
582819,493,23,8,2024-05-18,2,54.44,108.88
526916,421,49,3,2023-01-04,1,280.54,280.54
739387,339,143,10,2023-08-08,3,48.51,145.53
915329,294,93,3,2024-09-12,2,45.82,91.64
209528,77,109,4,2023-12-08,4,117.24,468.96
292790,174,147,1,2024-02-11,1,162.54,162.54
471564,159,178,6,2023-07-07,1,150.37,150.37
655333,349,136,8,2023-03-03,3,259.03,777.09
245782,75,66,1,2024-04-04,1,183.17,183.17
371815,338,191,8,2023-11-22,4,184.87,739.48
122347,173,181,8,2023-02-15,2,37.83,75.66
976928,418,129,1,2023-04-13,2,120.61,241.22
833222,147,181,5,2023-12-22,1,256.52,256.52
900853,21,12,7,2024-11-30,5,39.16,195.8
317744,468,113,5,2024-05-01,2,82.57,165.14
828032,166,192,8,2023-04-11,3,249.09,747.27
514361,298,75,1,2024-06-13,1,148.89,148.89
909868,328,180,6,2023-01-26,3,64.32,192.96
796285,139,3,7,2023-03-24,3,84.6,253.8
336956,202,172,2,2024-04-15,2,87.93,175.86
329257,19,104,8,2024-05-17,3,107.1,321.3
455087,38,90,4,2024-12-04,2,182.17,364.34
578504,109,104,8,2023-07-30,2,76.78,153.56
242897,6,59,5,2024-05-22,3,168.81,506.43
637439,453,50,7,2023-09-12,3,323.19,969.57
136215,170,48,7,2024-01-22,3,74.59,223.77
175436,411,92,8,2024-12-03,2,13.26,26.52
372845,119,37,10,2024-04-15,2,113.08,226.16
382701,349,70,7,2023-12-12,1,45.82,45.82
512729,165,113,8,2024-01-16,1,99.29,99.29
678928,204,29,1,2024-03-14,1,145.23,145.23
532953,461,129,3,2024-12-26,5,176.6,883.0
161027,172,62,9,2024-12-01,3,45.79,137.37
865559,75,159,5,2024-09-30,1,303.52,303.52
362334,264,102,3,2024-09-13,1,78.37,78.37
675103,206,45,9,2024-04-25,3,219.15,657.45
831617,349,156,5,2024-01-22,3,84.6,253.8
816240,202,100,3,2023-03-27,2,323.19,646.38
104384,45,89,10,2023-04-23,1,303.52,303.52
698215,314,175,3,2024-10-05,1,146.54,146.54
324116,124,15,6,2023-10-22,2,85.67,171.34
708220,278,118,1,2023-10-20,1,45.82,45.82
602937,337,53,6,2023-09-07,3,135.3,405.9
930696,169,12,10,2023-04-25,1,82.38,82.38
459968,464,57,10,2023-05-02,1,11.67,11.67
251329,458,114,10,2023-12-19,1,159.19,159.19
435470,407,190,5,2023-08-22,2,200.5,401.0
345880,476,8,7,2024-06-10,1,88.29,88.29
225234,339,144,9,2024-06-10,2,48.51,97.02
678391,233,136,8,2023-04-27,3,280.54,841.62
681258,336,13,9,2023-03-24,1,45.67,45.67
144242,152,59,8,2023-09-17,1,77.56,77.56
422665,308,134,3,2024-03-28,3,266.97,800.91
461938,112,87,10,2024-07-30,2,133.46,266.92
433700,237,34,1,2023-12-07,5,183.17,915.85
341391,40,130,1,2023-07-05,3,284.55,853.65
260706,209,116,4,2023-02-03,1,83.8,83.8
117546,95,193,6,2024-05-09,2,157.43,314.86
577273,311,82,1,2023-04-05,1,87.66,87.66
312908,133,115,9,2023-10-07,2,84.15,168.3
349105,185,34,9,2023-11-24,3,139.66,418.98
512408,96,107,1,2023-08-08,1,21.06,21.06
294693,360,40,6,2023-03-31,1,57.26,57.26
894829,283,179,6,2023-02-10,3,87.66,262.98
608922,227,141,3,2024-11-19,4,143.48,573.92
173972,305,178,4,2024-11-11,4,99.72,398.88
493354,196,160,10,2023-09-16,3,69.68,209.04
371606,148,133,3,2024-01-12,1,33.78,33.78
710166,67,45,3,2024-05-31,3,114.62,343.86
537746,266,172,5,2024-03-08,3,19.1,57.3
720969,344,193,7,2024-10-18,3,259.03,777.09
163427,27,193,3,2024-09-06,2,76.78,153.56
300459,186,167,6,2024-07-23,2,264.41,528.82
567055,377,5,4,2024-05-09,2,182.17,364.34
683432,408,76,10,2024-11-16,2,88.29,176.58
733587,369,198,3,2024-06-30,2,216.7,433.4
249344,345,61,7,2024-09-01,1,38.04,38.04
765476,357,132,8,2024-05-19,3,43.54,130.62
356522,447,143,10,2024-05-09,1,107.43,107.43
586609,67,31,1,2023-09-29,1,91.87,91.87
697497,35,23,5,2023-11-12,4,162.54,650.16
713156,389,8,7,2023-10-12,3,71.46,214.38
258612,30,22,2,2024-06-16,2,166.76,333.52
435960,69,99,3,2024-08-21,1,179.59,179.59
518010,411,111,9,2023-09-24,2,48.51,97.02
853283,237,165,1,2023-10-26,2,135.3,270.6
912924,218,174,10,2023-08-19,2,73.52,147.04
575896,3,51,9,2024-09-29,1,157.43,157.43
214438,27,125,2,2024-02-13,2,212.08,424.16
135193,323,182,3,2023-05-22,1,45.82,45.82
831212,292,96,7,2023-08-14,2,212.08,424.16
508600,70,2,2,2024-05-08,3,29.81,89.43
437753,300,84,5,2023-11-11,2,266.97,533.94
400930,363,126,1,2023-05-28,3,20.24,60.72
891747,177,137,3,2024-09-18,1,13.19,13.19
914740,264,67,10,2024-03-02,1,126.7,126.7
992345,407,16,1,2023-05-17,2,75.95,151.9
651223,380,4,5,2023-09-06,1,139.73,139.73
615770,437,170,10,2023-06-16,1,20.24,20.24
541450,115,178,6,2024-09-18,2,264.41,528.82
723434,175,89,2,2024-08-12,3,84.6,253.8
609499,498,115,5,2023-11-12,2,183.17,366.34
280544,112,59,7,2023-06-17,2,21.49,42.98
789672,228,118,10,2023-04-15,1,13.26,13.26
905108,81,118,4,2024-07-19,1,162.54,162.54
264756,441,13,5,2023-12-15,1,90.1,90.1
157163,90,177,9,2023-07-01,3,69.68,209.04
305866,467,153,5,2024-10-27,3,128.84,386.52
607043,254,48,3,2023-08-17,1,169.73,169.73
104656,56,112,9,2024-09-22,1,78.74,78.74
549287,6,61,2,2024-06-06,2,100.65,201.3
281462,149,88,9,2024-11-05,4,67.08,268.32
787808,245,110,4,2023-10-23,1,131.74,131.74
807662,469,127,10,2024-12-06,3,73.52,220.56
344843,327,43,2,2024-08-01,2,19.1,38.2
443065,481,127,4,2023-03-20,3,183.24,549.72
890838,355,8,6,2024-11-14,4,55.12,220.48
748604,425,80,1,2024-06-01,2,82.38,164.76
677193,323,107,8,2024-01-28,3,17.74,53.22
849507,130,10,3,2023-09-14,3,113.08,339.24
144662,461,99,2,2023-12-17,1,153.21,153.21
142079,183,72,10,2024-08-12,3,168.81,506.43
630496,15,200,9,2023-03-21,2,15.02,30.04
782026,359,64,1,2023-11-24,2,96.56,193.12
299304,298,131,1,2023-04-27,1,156.11,156.11
759684,216,196,9,2023-11-22,3,97.6,292.8
536505,492,106,2,2024-12-11,1,69.68,69.68
436303,49,171,9,2023-05-20,3,45.82,137.46
590005,353,104,3,2023-12-10,2,127.04,254.08
294327,340,25,9,2023-10-02,1,33.78,33.78
641038,278,53,3,2023-01-17,3,112.15,336.45
346988,365,154,1,2024-09-01,1,303.52,303.52
458105,34,27,2,2023-07-13,1,117.24,117.24
550975,373,77,4,2023-06-04,3,199.92,599.76
495456,403,32,5,2024-03-28,3,82.57,247.71
626872,392,41,1,2024-10-16,1,12.29,12.29
419396,80,13,6,2023-07-09,2,130.51,261.02
364050,328,60,2,2023-03-16,2,56.59,113.18
996113,313,185,4,2024-01-10,3,91.87,275.61
820411,445,192,6,2023-07-15,2,45.67,91.34
514213,105,37,10,2024-09-09,2,87.93,175.86
318978,332,133,10,2023-08-12,3,120.61,361.83
610249,461,130,5,2023-03-01,1,44.75,44.75
320327,43,108,3,2024-02-05,3,219.15,657.45
320371,352,165,1,2023-09-14,2,87.66,175.32
591167,500,81,10,2024-03-06,1,340.88,340.88
979075,50,108,10,2023-04-11,1,76.78,76.78
212191,465,124,1,2024-09-01,2,69.66,139.32
378035,263,163,1,2023-12-04,3,170.98,512.94
630775,71,50,3,2023-10-21,2,280.54,561.08
802150,20,146,10,2024-01-12,2,74.59,149.18
466945,406,158,4,2023-11-30,4,107.43,429.72
897504,353,195,6,2024-03-13,2,166.89,333.78
733391,154,137,2,2023-09-26,2,33.69,67.38
314121,384,70,8,2023-11-17,3,39.08,117.24
381495,215,4,7,2024-07-06,1,78.74,78.74
422198,10,152,5,2023-12-23,2,29.81,59.62
148744,460,73,5,2024-10-29,3,156.53,469.59
249269,484,60,2,2023-11-12,5,75.95,379.75
527867,351,187,1,2023-05-13,1,96.4,96.4
917132,309,138,5,2023-06-02,3,117.24,351.72
440203,48,11,1,2024-12-27,5,47.03,235.15
980021,31,96,7,2024-03-20,1,13.56,13.56
570882,249,95,6,2023-01-31,2,14.54,29.08
814891,188,12,7,2023-03-04,1,10.82,10.82
869137,481,186,2,2024-08-01,3,143.42,430.26
282880,316,154,10,2024-05-24,3,82.38,247.14
543715,58,101,6,2023-08-06,3,37.33,111.99
295626,302,57,9,2023-12-11,4,54.44,217.76
601769,256,10,10,2023-12-17,5,17.74,88.7
136960,413,114,10,2024-08-11,3,156.36,469.08
974800,112,174,1,2024-09-16,3,21.23,63.69
923720,1,183,6,2024-09-23,1,158.75,158.75
577012,293,103,2,2023-01-24,1,139.73,139.73
860882,264,50,1,2024-07-21,2,74.59,149.18
173786,11,45,7,2023-04-25,2,15.01,30.02
208746,315,71,1,2024-07-07,1,81.21,81.21
613766,90,93,4,2023-08-05,2,21.06,42.12
794205,64,148,9,2023-06-19,3,76.78,230.34
192500,486,7,10,2023-09-26,2,266.97,533.94
511406,341,116,7,2023-11-18,1,57.26,57.26
108787,453,8,4,2023-07-24,1,12.29,12.29
914785,90,21,5,2024-04-20,2,12.29,24.58
771028,453,150,9,2024-04-09,1,170.98,170.98
210311,398,44,6,2023-06-16,2,77.56,155.12
805690,340,23,3,2024-11-18,4,82.57,330.28
729396,316,63,7,2024-04-09,2,69.68,139.36
736694,419,29,10,2024-08-09,2,146.54,293.08
749659,252,157,8,2023-02-02,1,194.96,194.96
632658,169,91,5,2024-04-22,1,12.29,12.29
768541,102,107,4,2024-12-27,5,256.52,1282.6
941274,488,84,5,2024-05-11,1,87.93,87.93
897277,55,133,6,2024-10-28,1,135.3,135.3
117651,434,86,8,2024-08-01,3,170.98,512.94
542221,498,151,8,2024-11-14,2,259.03,518.06
864890,478,164,1,2024-12-15,3,88.39,265.17
268150,30,160,7,2024-07-23,3,198.21,594.63
141556,451,96,3,2023-05-08,2,88.39,176.78
951966,368,112,9,2024-07-01,3,9.82,29.46
726256,495,185,7,2024-07-26,1,65.27,65.27
986733,165,149,1,2023-01-17,2,48.11,96.22
394504,333,4,3,2024-12-18,4,12.29,49.16
922267,487,167,6,2024-08-12,2,146.54,293.08
475334,267,69,8,2024-12-21,2,70.04,140.08
247975,260,27,3,2024-01-03,1,195.61,195.61
929631,451,164,2,2023-01-31,1,111.32,111.32
338267,419,27,5,2024-12-24,3,33.78,101.34
821664,382,55,4,2023-11-19,1,156.53,156.53
496930,57,151,4,2023-09-09,2,87.93,175.86
530417,73,113,10,2023-01-28,2,11.49,22.98
716434,162,17,8,2023-02-27,3,81.21,243.63
589162,490,195,1,2024-07-26,2,137.96,275.92
751059,445,60,5,2023-11-18,4,135.3,541.2
822636,140,53,3,2024-11-07,1,75.95,75.95
124961,445,83,2,2023-10-23,3,166.12,498.36
522665,376,93,5,2024-06-26,3,104.92,314.76
988242,111,180,5,2024-12-30,4,121.84,487.36
786530,75,43,10,2023-08-10,1,112.15,112.15
432806,389,31,10,2023-09-05,1,60.33,60.33
775737,58,193,6,2024-10-22,3,45.82,137.46
234645,319,24,2,2023-04-20,1,48.11,48.11
812601,176,159,1,2023-02-26,2,21.23,42.46
435725,48,64,4,2024-02-02,2,39.07,78.14
941707,203,156,10,2023-04-24,2,157.43,314.86
328341,307,13,7,2024-01-12,1,69.76,69.76
796310,126,196,7,2024-07-04,1,38.04,38.04
221221,388,151,4,2024-01-05,1,39.16,39.16
904193,96,95,7,2024-02-15,3,3.46,10.38
179825,429,44,9,2024-01-18,2,119.39,238.78
397197,35,135,3,2023-12-06,3,171.42,514.26
685887,107,33,5,2024-05-03,2,130.51,261.02
592582,176,147,4,2023-06-14,1,156.11,156.11
494657,253,161,9,2024-09-28,2,200.5,401.0
507510,147,72,9,2023-09-06,2,127.04,254.08
949564,442,165,4,2024-05-21,3,11.67,35.01
299502,81,146,6,2023-08-06,2,183.24,366.48
625392,46,30,4,2023-01-31,2,139.73,279.46
166991,263,184,1,2023-01-18,2,183.24,366.48
987253,486,151,10,2023-11-13,1,107.43,107.43
893799,70,155,2,2023-12-06,4,54.42,217.68
417966,243,68,1,2024-04-25,1,112.15,112.15
580015,23,1,2,2023-11-04,1,127.04,127.04
693600,187,22,6,2024-06-17,3,7.1,21.3
421922,122,93,7,2023-01-07,1,199.92,199.92
300339,114,11,1,2024-06-14,2,18.73,37.46
186391,317,180,9,2024-10-31,2,19.91,39.82
203621,212,14,8,2024-01-11,2,323.19,646.38
911882,250,189,8,2024-12-27,2,4.01,8.02
659129,440,48,3,2024-06-24,2,37.61,75.22
952020,411,113,3,2024-01-27,1,117.76,117.76
573029,218,198,3,2024-03-08,3,150.37,451.11
218286,486,157,4,2024-01-11,3,17.74,53.22
643369,315,126,10,2024-09-25,3,121.84,365.52
321441,123,43,9,2023-11-30,1,67.08,67.08
174044,304,142,7,2023-02-28,1,284.55,284.55
450628,208,49,8,2024-07-22,3,147.53,442.59
439034,246,165,4,2023-03-27,1,69.68,69.68
199081,112,96,6,2023-12-16,4,112.15,448.6
184263,31,106,1,2023-02-26,2,158.75,317.5
375351,107,117,6,2023-07-30,2,65.93,131.86
221538,312,55,9,2024-07-09,1,31.45,31.45
945939,95,81,8,2023-11-06,2,176.6,353.2
484642,498,136,8,2023-05-29,1,264.41,264.41
611808,439,132,4,2023-05-26,3,121.84,365.52
702086,197,189,5,2024-01-17,1,45.67,45.67
350029,230,72,10,2024-10-10,3,33.78,101.34
278221,375,169,1,2024-10-26,3,199.92,599.76
710511,198,90,4,2024-11-07,5,7.99,39.95
343173,427,15,3,2023-08-15,3,199.36,598.08
556379,68,51,2,2023-09-17,2,198.91,397.82
105382,205,74,3,2024-06-01,3,69.68,209.04
734885,414,183,7,2023-11-14,2,48.51,97.02
461675,160,146,4,2024-11-30,4,107.1,428.4
241492,2,27,7,2023-01-05,3,69.76,209.28
496616,269,190,8,2024-02-24,2,198.91,397.82
702732,359,193,10,2024-06-19,3,21.49,64.47
346920,230,43,9,2024-11-30,2,156.53,313.06
783144,225,63,5,2024-04-06,3,111.32,333.96
203410,318,37,3,2023-05-29,3,156.36,469.08
881056,386,54,8,2023-02-16,2,284.55,569.1
184749,322,22,10,2023-08-06,2,139.73,279.46
548960,29,92,7,2024-03-10,2,39.07,78.14
634295,497,101,5,2023-08-02,1,340.88,340.88
381189,242,98,1,2024-05-25,3,87.93,263.79
228929,313,144,8,2024-02-05,2,73.61,147.22
221205,236,117,3,2024-01-06,1,97.6,97.6
741869,311,198,3,2023-06-18,1,99.72,99.72
500860,51,107,1,2024-06-29,2,189.07,378.14
772884,486,152,10,2023-05-11,3,184.87,554.61
894886,372,117,1,2024-12-29,2,146.54,293.08
513916,477,187,7,2023-04-29,1,55.12,55.12
992329,148,93,9,2023-10-09,2,156.36,312.72
260328,193,155,1,2024-08-10,3,94.5,283.5
679865,461,20,6,2023-08-09,1,54.42,54.42
294163,98,129,2,2024-04-22,2,143.42,286.84
486914,283,98,3,2023-08-12,2,166.12,332.24
718799,496,7,9,2023-07-27,2,198.91,397.82
960232,163,182,1,2024-03-10,3,249.09,747.27
337639,188,41,2,2024-06-25,1,174.63,174.63
891361,359,167,1,2023-05-04,1,293.39,293.39
933874,124,64,7,2024-12-05,1,96.56,96.56
686672,299,114,8,2024-03-20,1,126.7,126.7
587054,242,101,3,2023-11-10,3,139.66,418.98
508346,355,138,10,2024-03-28,3,13.19,39.57
673355,281,97,6,2024-06-14,3,17.74,53.22
241866,200,82,8,2024-06-24,3,146.54,439.62
166934,484,198,1,2024-02-01,3,65.93,197.79
905710,121,145,1,2023-07-26,1,143.42,143.42
188182,168,178,7,2023-02-28,2,156.36,312.72
821163,375,173,6,2023-05-04,1,171.42,171.42
133304,106,27,3,2023-01-11,3,143.01,429.03
170369,238,13,5,2024-01-07,2,219.15,438.3
347735,221,135,8,2024-03-16,1,91.89,91.89
944043,28,149,1,2023-03-09,3,55.12,165.36
986357,341,22,9,2023-09-22,3,96.56,289.68
618748,242,149,6,2024-05-20,1,199.92,199.92
800628,299,134,3,2024-09-17,2,88.69,177.38
759264,222,83,1,2023-11-30,2,176.6,353.2
159414,326,156,4,2024-11-06,3,113.08,339.24
781634,270,10,4,2024-03-10,1,21.06,21.06
715094,162,167,4,2024-01-19,3,256.52,769.56
455874,79,181,9,2023-05-06,2,170.98,341.96
320259,84,32,1,2024-06-03,3,137.35,412.05
110847,467,29,10,2024-10-31,2,148.89,297.78
878595,440,118,7,2024-11-29,3,107.43,322.29
808409,44,195,6,2023-04-29,3,139.73,419.19
210119,75,94,8,2024-04-24,2,183.24,366.48
471996,6,200,5,2024-07-05,3,37.83,113.49
745263,159,67,8,2023-03-05,2,323.19,646.38
256558,163,142,5,2023-03-17,1,169.73,169.73
995663,107,113,7,2023-04-06,1,9.82,9.82
551111,278,174,1,2024-08-24,1,65.27,65.27
355738,123,53,7,2024-08-07,1,131.74,131.74
429983,423,71,5,2023-04-30,3,256.52,769.56
383051,396,188,6,2023-09-30,2,264.41,528.82
366078,272,15,6,2024-01-04,1,54.44,54.44
395355,126,186,10,2023-03-19,3,168.81,506.43
662468,334,144,5,2024-12-07,1,249.09,249.09
113068,172,145,9,2024-03-30,2,97.6,195.2
879434,352,17,5,2023-10-31,3,189.07,567.21
516572,128,54,2,2023-06-19,3,200.5,601.5
861910,449,113,5,2024-08-30,1,198.21,198.21
123131,139,154,2,2023-02-21,3,12.29,36.87
976597,325,65,6,2024-09-18,3,21.23,63.69
956715,461,43,10,2023-12-28,1,19.91,19.91
678001,101,99,5,2023-04-22,2,135.05,270.1
226828,237,36,3,2023-05-10,1,280.54,280.54
270313,358,29,9,2023-06-16,2,21.23,42.46
979635,348,48,1,2024-01-01,2,33.69,67.38
789348,55,1,6,2024-10-24,1,99.72,99.72
559449,360,85,8,2024-12-30,4,106.04,424.16
662137,218,5,10,2023-10-16,1,189.07,189.07
890219,183,185,7,2023-07-10,3,61.16,183.48
393776,447,154,7,2024-07-29,3,200.5,601.5
144872,219,140,4,2024-05-16,3,193.21,579.63
579375,366,91,6,2023-09-04,1,199.92,199.92
964196,208,20,5,2024-07-14,2,94.5,189.0
626284,153,78,5,2023-02-26,3,154.4,463.2
243743,3,197,3,2023-08-06,3,118.52,355.56
123769,271,168,6,2024-06-23,1,183.17,183.17
869567,463,154,9,2023-09-25,1,47.03,47.03
714989,247,85,3,2023-07-12,3,176.6,529.8
191596,403,90,6,2024-04-10,1,19.91,19.91
236971,230,133,4,2024-02-12,1,19.06,19.06
184802,244,88,3,2024-06-16,2,60.33,120.66
467236,105,37,7,2023-09-06,1,18.73,18.73
770933,294,146,1,2024-10-07,3,91.87,275.61
391956,177,2,9,2023-04-14,2,75.95,151.9
480045,464,72,10,2023-04-25,3,78.74,236.22
331504,233,157,1,2023-11-22,1,127.04,127.04
828977,32,60,7,2024-07-19,2,284.55,569.1
434044,189,185,6,2024-01-03,1,39.16,39.16
809228,488,126,2,2024-12-19,1,19.06,19.06
470459,113,44,1,2023-06-09,1,130.51,130.51
965767,238,41,4,2023-03-10,1,323.19,323.19
805249,3,187,9,2023-11-10,4,249.09,996.36
869826,397,116,10,2024-06-16,3,20.24,60.72
971678,261,129,9,2024-09-18,2,323.19,646.38
292655,98,46,4,2024-06-05,3,183.24,549.72
373179,391,192,7,2023-03-19,1,96.56,96.56
988548,54,83,2,2024-04-16,1,101.3,101.3
716169,441,83,7,2024-04-29,1,84.15,84.15
182521,491,175,4,2024-10-18,3,169.73,509.19
557579,61,194,9,2024-05-28,2,87.93,175.86
602601,65,134,9,2023-09-12,2,37.61,75.22
781934,348,94,10,2024-09-26,2,67.08,134.16
145914,87,191,3,2023-08-31,1,37.61,37.61
735814,76,141,8,2023-12-31,2,87.93,175.86
691682,361,97,4,2024-01-02,1,212.08,212.08
663359,461,84,7,2024-07-05,1,121.84,121.84
516023,363,157,3,2024-11-28,2,266.97,533.94
594302,355,29,9,2023-03-22,1,219.15,219.15
338521,322,148,1,2024-06-13,3,45.82,137.46
516694,491,177,5,2023-09-26,3,39.08,117.24
748941,192,130,9,2024-03-26,1,13.21,13.21
973624,157,182,8,2024-12-16,2,54.42,108.84
687842,319,174,7,2023-02-17,1,45.79,45.79
853323,24,122,5,2023-11-12,3,135.05,405.15
886294,448,47,6,2023-05-21,1,54.42,54.42
826911,133,106,6,2023-05-15,2,13.19,26.38
108914,429,194,4,2024-06-03,2,65.27,130.54
251135,15,37,4,2023-07-19,3,219.15,657.45
278146,196,192,6,2024-04-23,2,169.73,339.46
308141,312,137,6,2023-07-10,2,11.67,23.34
633750,415,66,10,2024-02-19,1,17.87,17.87
951457,342,133,2,2024-05-05,3,111.32,333.96
127845,225,162,7,2024-03-18,2,264.62,529.24
756482,99,44,7,2023-03-09,2,71.46,142.92
741250,290,112,4,2023-12-31,1,39.16,39.16
301891,126,21,7,2024-05-15,3,73.61,220.83
493707,360,172,6,2023-11-03,4,303.52,1214.08
610574,222,2,7,2023-03-30,3,219.15,657.45
241072,48,7,7,2023-08-14,1,78.74,78.74
